,country,year,d_riot,preds,preds_proba
117,Brazil,2023,1,1,0.732662192393736
118,Bulgaria,2018,1,1,0.5727069351230425
119,Bulgaria,2019,1,1,0.5749440715883669
120,Bulgaria,2020,1,1,0.5738255033557047
121,Bulgaria,2021,1,1,0.5738255033557047
122,Bulgaria,2022,0,1,0.5704697986577181
123,Bulgaria,2023,0,1,0.5648769574944071
124,Burkina Faso,2017,1,1,0.9485458612975392
125,Burkina Faso,2018,1,1,0.9272930648769575
126,Burkina Faso,2019,1,1,0.9038031319910514
127,Burkina Faso,2020,1,1,0.8914988814317674
128,Burkina Faso,2021,1,1,0.860178970917226
129,Burkina Faso,2022,1,1,0.8087248322147651
130,Burkina Faso,2023,1,1,0.7472035794183445
131,Burundi,2017,1,1,0.8803131991051454
132,Burundi,2018,1,1,0.8154362416107382
133,Burundi,2019,1,1,0.732662192393736
134,Burundi,2020,1,1,0.6868008948545862
135,Burundi,2021,1,1,0.6588366890380313
136,Burundi,2022,1,1,0.6599552572706935
137,Burundi,2023,1,1,0.6029082774049217
138,Cambodia (Kampuchea),2017,1,1,0.9485458612975392
139,Cambodia (Kampuchea),2018,1,1,0.9395973154362416
140,Cambodia (Kampuchea),2019,0,1,0.941834451901566
141,Cambodia (Kampuchea),2020,0,1,0.7919463087248322
142,Cambodia (Kampuchea),2021,0,1,0.79082774049217
143,Cambodia (Kampuchea),2022,0,1,0.7930648769574944
144,Cambodia (Kampuchea),2023,0,1,0.7841163310961968
145,Cameroon,2017,1,1,0.7046979865771812
146,Cameroon,2018,1,1,0.7348993288590604
147,Cameroon,2019,1,1,0.7449664429530202
148,Cameroon,2020,1,1,0.7684563758389261
149,Cameroon,2021,1,1,0.7930648769574944
150,Cameroon,2022,1,1,0.7740492170022372
151,Cameroon,2023,1,1,0.772930648769575
152,Canada,2021,1,0,0.48210290827740493
153,Canada,2022,1,0,0.48322147651006714
154,Canada,2023,1,0,0.4865771812080537
155,Cabo Verde,2020,0,0,0.18456375838926176
156,Cabo Verde,2021,0,0,0.15659955257270694
157,Cabo Verde,2022,0,0,0.1465324384787472
158,Cabo Verde,2023,0,0,0.14541387024608501
159,Central African Republic,2017,1,1,0.9563758389261745
160,Central African Republic,2018,1,1,0.941834451901566
161,Central African Republic,2019,1,1,0.9395973154362416
162,Central African Republic,2020,1,1,0.9228187919463087
163,Central African Republic,2021,1,1,0.7897091722595079
164,Central African Republic,2022,1,1,0.7930648769574944
165,Central African Republic,2023,1,1,0.7930648769574944
166,Chad,2017,0,0,0.0022371364653243847
167,Chad,2018,0,0,0.005592841163310962
168,Chad,2019,1,0,0.0592841163310962
169,Chad,2020,1,0,0.10850111856823266
170,Chad,2021,1,0,0.12304250559284116
171,Chad,2022,1,0,0.1174496644295302
172,Chad,2023,1,0,0.12304250559284116
173,Chile,2018,1,1,0.7483221476510067
174,Chile,2019,1,1,0.7460850111856824
175,Chile,2020,1,1,0.7472035794183445
176,Chile,2021,1,1,0.7505592841163311
177,Chile,2022,1,1,0.7494407158836689
178,Chile,2023,1,1,0.7460850111856824
179,China,2018,1,1,0.8445190156599552
180,China,2019,1,1,0.8131991051454138
181,China,2020,1,1,0.7774049217002237
182,China,2021,1,1,0.7595078299776287
183,China,2022,1,1,0.7986577181208053
184,China,2023,1,1,0.8266219239373602
185,Colombia,2018,1,1,0.8512304250559284
186,Colombia,2019,1,1,0.8579418344519015
187,Colombia,2020,1,1,0.8568232662192393
188,Colombia,2021,1,1,0.831096196868009
189,Colombia,2022,1,1,0.843400447427293
190,Colombia,2023,1,1,0.8456375838926175
191,Comoros,2020,0,0,0.25838926174496646
192,Comoros,2021,0,0,0.25838926174496646
193,Comoros,2022,1,0,0.27069351230425054
194,Comoros,2023,0,0,0.27293064876957496
195,Costa Rica,2018,1,1,0.5391498881431768
196,Costa Rica,2019,1,0,0.4798657718120805
197,Costa Rica,2020,1,0,0.4854586129753915
198,Costa Rica,2021,1,1,0.5134228187919463
199,Costa Rica,2022,1,1,0.5134228187919463
200,Costa Rica,2023,1,1,0.5156599552572707
201,Croatia,2018,0,0,0.4463087248322148
202,Croatia,2019,0,0,0.44407158836689037
203,Croatia,2020,0,0,0.44407158836689037
204,Croatia,2021,1,0,0.4217002237136465
205,Croatia,2022,0,0,0.4250559284116331
206,Croatia,2023,0,0,0.41498881431767337
207,Cuba,2018,0,1,0.883668903803132
208,Cuba,2019,0,1,0.8870246085011185
209,Cuba,2020,1,1,0.8937360178970917
210,Cuba,2021,1,1,0.8859060402684564
211,Cuba,2022,1,1,0.8814317673378076
212,Cuba,2023,1,1,0.8713646532438478
213,Cyprus,2018,1,0,0.26286353467561524
214,Cyprus,2019,1,0,0.2684563758389262
215,Cyprus,2020,1,0,0.27181208053691275
216,Cyprus,2021,1,0,0.27181208053691275
217,Cyprus,2022,1,0,0.2595078299776286
218,Cyprus,2023,1,0,0.26174496644295303
219,Czechia,2020,0,1,0.5033557046979866
220,Czechia,2021,0,1,0.5044742729306487
221,Czechia,2022,0,1,0.5044742729306487
222,Czechia,2023,1,1,0.8668903803131991
223,DR Congo (Zaire),2017,1,1,0.9284116331096197
224,DR Congo (Zaire),2018,1,1,0.9317673378076062
