,country,year,d_riot,preds,preds_proba
133,Burundi,2019,1,1,0.734816298139651
134,Burundi,2020,1,1,0.738731681658328
135,Burundi,2021,1,1,0.7298013280797707
136,Burundi,2022,1,1,0.7315104099160982
137,Burundi,2023,1,1,0.7315104099160982
138,Cambodia (Kampuchea),2017,1,1,0.7118569408801444
139,Cambodia (Kampuchea),2018,1,1,0.7181497124798023
140,Cambodia (Kampuchea),2019,0,1,0.8499402439709327
141,Cambodia (Kampuchea),2020,0,1,0.7328432420872538
142,Cambodia (Kampuchea),2021,0,1,0.705920599277635
143,Cambodia (Kampuchea),2022,0,1,0.676504728637962
144,Cambodia (Kampuchea),2023,0,1,0.652276993631784
145,Cameroon,2017,1,1,0.5873847543009215
146,Cameroon,2018,1,1,0.573497944587016
147,Cameroon,2019,1,1,0.5948822592909415
148,Cameroon,2020,1,1,0.6023527350061777
149,Cameroon,2021,1,1,0.5877215806482269
150,Cameroon,2022,1,1,0.5417055769413549
151,Cameroon,2023,1,1,0.5252919755726639
152,Canada,2021,1,0,0.4159484602224124
153,Canada,2022,1,0,0.410165383518677
154,Canada,2023,1,0,0.39445721651934235
155,Cabo Verde,2020,0,0,0.14988148702594808
156,Cabo Verde,2021,0,0,0.14089945109780438
157,Cabo Verde,2022,0,0,0.11219792557741658
158,Cabo Verde,2023,0,0,0.11027320359281437
159,Central African Republic,2017,1,1,0.8865707126373287
160,Central African Republic,2018,1,0,0.26626653245290965
161,Central African Republic,2019,1,0,0.3045209759468741
162,Central African Republic,2020,1,0,0.30349178433010765
163,Central African Republic,2021,1,0,0.3049887903181316
164,Central African Republic,2022,1,0,0.3110709711944742
165,Central African Republic,2023,1,0,0.3103224682004622
166,Chad,2017,0,0,0.19011292890409662
167,Chad,2018,0,0,0.20040959747172324
168,Chad,2019,1,0,0.21278276779773786
169,Chad,2020,1,0,0.14679331812565347
170,Chad,2021,1,0,0.16310503992015968
171,Chad,2022,1,0,0.23017358140861138
172,Chad,2023,1,0,0.23737376437600993
173,Chile,2018,1,1,0.6133260265183917
174,Chile,2019,1,1,0.6123903977758768
175,Chile,2020,1,1,0.6121408967778729
176,Chile,2021,1,1,0.6133260265183917
177,Chile,2022,1,1,0.604718242087254
178,Chile,2023,1,1,0.5994463454044291
179,China,2018,1,1,0.9890219560878245
180,China,2019,1,1,0.9890219560878245
181,China,2020,1,1,0.9890219560878245
182,China,2021,1,1,0.9890219560878245
183,China,2022,1,1,0.960446369166429
184,China,2023,1,1,0.8999545551753635
185,Colombia,2018,1,0,0.2578759148369927
186,Colombia,2019,1,0,0.26024617431803054
187,Colombia,2020,1,0,0.2609946773120425
188,Colombia,2021,1,0,0.2508649367930804
189,Colombia,2022,1,0,0.25025900579792787
190,Colombia,2023,1,0,0.2434081242277349
191,Comoros,2020,0,0,0.1461434274308525
192,Comoros,2021,0,0,0.14464642144282855
193,Comoros,2022,1,0,0.18914171116641165
194,Comoros,2023,0,0,0.18914171116641165
195,Costa Rica,2018,1,0,0.2981400294648798
196,Costa Rica,2019,1,0,0.3009201834426385
197,Costa Rica,2020,1,0,0.36270108592339134
198,Costa Rica,2021,1,0,0.37566295979469616
199,Costa Rica,2022,1,0,0.3683311947533503
200,Costa Rica,2023,1,0,0.36681458511548315
201,Croatia,2018,0,1,0.5552840747077272
202,Croatia,2019,0,1,0.5552840747077272
203,Croatia,2020,0,1,0.5539367693185057
204,Croatia,2021,1,1,0.5551842743085257
205,Croatia,2022,0,1,0.5488971461838227
206,Croatia,2023,0,1,0.5399691688052466
207,Cuba,2018,0,1,0.9754811804961505
208,Cuba,2019,0,1,0.9769781864841744
209,Cuba,2020,1,1,0.9769781864841744
210,Cuba,2021,1,1,0.9769781864841744
211,Cuba,2022,1,1,0.9391434393118524
212,Cuba,2023,1,1,0.8677404120330768
213,Cyprus,2018,1,0,0.4862723416802759
214,Cyprus,2019,1,0,0.4787463222904839
215,Cyprus,2020,1,0,0.25425215586143723
216,Cyprus,2021,1,0,0.2696998319378558
217,Cyprus,2022,1,0,0.42697694437963896
218,Cyprus,2023,1,0,0.4258898328883359
219,Czechia,2020,0,1,0.962535642999715
220,Czechia,2021,0,1,0.962535642999715
221,Czechia,2022,0,1,0.9448757247409941
222,Czechia,2023,1,1,0.9163250879193993
223,DR Congo (Zaire),2017,1,1,0.9386527540157779
224,DR Congo (Zaire),2018,1,1,0.93074000807908
225,DR Congo (Zaire),2019,1,1,0.9288785524189717
226,DR Congo (Zaire),2020,1,1,0.9300013069099896
227,DR Congo (Zaire),2021,1,1,0.9260092909419257
228,DR Congo (Zaire),2022,1,1,0.9184627768272977
229,DR Congo (Zaire),2023,1,1,0.8989310070335516
230,Denmark,2020,1,1,0.931198317650413
231,Denmark,2021,0,1,0.9329947248360418
232,Denmark,2022,0,1,0.9130064276209483
233,Denmark,2023,0,1,0.8767301706111584
234,Djibouti,2017,0,0,0.0007485029940119761
235,Djibouti,2018,0,0,0.0
236,Djibouti,2019,0,0,0.0
237,Djibouti,2020,0,0,0.0
238,Djibouti,2021,0,0,0.0
239,Djibouti,2022,0,0,0.0
240,Djibouti,2023,1,0,0.0
241,Dominican Republic,2018,1,1,0.8678607071571144
242,Dominican Republic,2019,1,1,0.8923866552609068
243,Dominican Republic,2020,0,1,0.8956052181351583
244,Dominican Republic,2021,1,1,0.8765183917878528
245,Dominican Republic,2022,1,1,0.8456144259100845
246,Dominican Republic,2023,1,1,0.7940244510978044
247,East Timor,2020,0,0,0.11698299828913604
248,East Timor,2021,0,0,0.11748200028514401
249,East Timor,2022,0,0,0.11748200028514401
250,East Timor,2023,0,0,0.11748200028514401
251,Ecuador,2018,1,1,0.8153333214523332
252,Ecuador,2019,1,1,0.8094700479992393
253,Ecuador,2020,1,1,0.8077235410132114
254,Ecuador,2021,1,1,0.8168303274403572
255,Ecuador,2022,1,1,0.8105455755156351
256,Ecuador,2023,1,1,0.7942089036213286
257,Egypt,2017,1,1,0.8321321642429425
258,Egypt,2018,1,1,0.8854276565915788
259,Egypt,2019,1,1,0.8590907470772743
260,Egypt,2020,1,1,0.8291844881665241
261,Egypt,2021,1,1,0.9014331456135352
262,Egypt,2022,1,1,0.7591658944016731
263,Egypt,2023,0,1,0.7406829198745369
264,El Salvador,2018,1,1,0.5270868436287597
265,El Salvador,2019,1,1,0.7858491350632069
266,El Salvador,2020,1,0,0.3710489194770633
267,El Salvador,2021,1,1,0.5919336381349856
268,El Salvador,2022,0,1,0.749147241231822
269,El Salvador,2023,0,1,0.7285752898963975
270,Equatorial Guinea,2017,0,0,0.0009356287425149701
271,Equatorial Guinea,2018,0,0,0.001590568862275449
272,Equatorial Guinea,2019,0,0,0.0008420658682634731
273,Equatorial Guinea,2020,0,0,0.001590568862275449
274,Equatorial Guinea,2021,0,0,0.0008420658682634731
275,Equatorial Guinea,2022,0,0,0.0027133233532934133
276,Equatorial Guinea,2023,0,0,0.0027133233532934133
277,Eritrea,2017,0,0,0.0
278,Eritrea,2018,0,0,0.0007485029940119761
279,Eritrea,2019,0,0,0.0037425149700598802
280,Eritrea,2020,0,0,0.0037425149700598802
281,Eritrea,2021,0,0,0.008982035928143712
282,Eritrea,2022,0,0,0.012100798403193612
283,Eritrea,2023,0,0,0.013223552894211576
284,Estonia,2020,0,1,0.5958149177834806
285,Estonia,2021,0,1,0.5865566486075467
286,Estonia,2022,0,1,0.662450099800399
287,Estonia,2023,0,1,0.5736841792605266
288,Ethiopia,2017,1,1,0.9272897657066812
289,Ethiopia,2018,1,1,0.8667637938408893
290,Ethiopia,2019,1,1,0.9225949885942395
291,Ethiopia,2020,1,1,0.9181039706301676
292,Ethiopia,2021,1,1,0.913425826917593
293,Ethiopia,2022,1,1,0.8992268439311847
294,Ethiopia,2023,1,1,0.8251847495485214
295,Fiji,2021,0,0,0.4434191141526472
296,Fiji,2022,0,0,0.4437755441497957
297,Fiji,2023,0,0,0.43704347257865234
298,Finland,2020,1,1,0.5597355883471152
299,Finland,2021,0,1,0.5597355883471152
300,Finland,2022,0,1,0.5473751900959986
301,Finland,2023,0,1,0.537052383328581
302,France,2020,1,1,0.9875249500998003
303,France,2021,1,1,0.9875249500998003
304,France,2022,1,1,0.9619879289040966
305,France,2023,1,1,0.907975715236194
306,Gabon,2017,0,0,0.22792562768236438
307,Gabon,2018,1,0,0.20869979363617103
308,Gabon,2019,1,0,0.2317008154021629
309,Gabon,2020,1,0,0.25350720262771176
310,Gabon,2021,1,0,0.209448296630183
311,Gabon,2022,1,0,0.19558227866611108
312,Gabon,2023,1,0,0.1939427006792277
313,Gambia,2017,1,0,0.06166951810664387
314,Gambia,2018,0,0,0.06291702309666383
315,Gambia,2019,0,0,0.0636655260906758
316,Gambia,2020,1,0,0.06316652409466783
317,Gambia,2021,1,0,0.06391502708867981
318,Gambia,2022,0,0,0.07862489307100089
319,Gambia,2023,0,0,0.07937339606501287
320,Georgia,2018,1,0,0.40101282823962453
321,Georgia,2019,1,0,0.4280320041734711
322,Georgia,2020,1,0,0.44079219807138953
323,Georgia,2021,1,0,0.42503799219742316
324,Georgia,2022,1,0,0.4365441465553739
325,Georgia,2023,1,0,0.43534654176495463
326,Germany,2020,1,1,0.9355102295409182
327,Germany,2021,1,1,0.9355102295409182
328,Germany,2022,1,1,0.9157651957988785
329,Germany,2023,1,1,0.8837839202547284
330,Ghana,2017,1,1,0.920645613534835
331,Ghana,2018,1,1,0.9253154405474765
332,Ghana,2019,1,1,0.9224919209200644
333,Ghana,2020,1,1,0.9235148750118807
334,Ghana,2021,1,1,0.9008690951430469
335,Ghana,2022,1,1,0.898367847638057
336,Ghana,2023,1,1,0.8620235719038112
337,Greece,2018,1,1,0.963283821966457
338,Greece,2019,1,1,0.963283821966457
339,Greece,2020,1,1,0.9004862029188379
340,Greece,2021,1,1,0.9409410075951996
341,Greece,2022,1,1,0.94222593773492
342,Greece,2023,1,1,0.8919782188869019
343,Guatemala,2018,1,1,0.9617265469061878
344,Guatemala,2019,1,1,0.97311626746507
345,Guatemala,2020,1,1,0.9737400199600799
346,Guatemala,2021,1,1,0.9678143712574852
347,Guatemala,2022,1,1,0.9356005251401959
348,Guatemala,2023,1,1,0.8912532078699744
349,Guinea,2017,1,1,0.945435616861515
350,Guinea,2018,1,1,0.9407423248740614
351,Guinea,2019,1,1,0.9415576584925386
352,Guinea,2020,1,1,0.8875282173747746
353,Guinea,2021,1,1,0.893225156829199
354,Guinea,2022,1,1,0.9186683181256535
355,Guinea,2023,1,1,0.9083306601083547
356,Guinea-Bissau,2017,0,0,0.00489616006083072
357,Guinea-Bissau,2018,0,0,0.006355740899154074
358,Guinea-Bissau,2019,0,0,0.008303036783575704
359,Guinea-Bissau,2020,0,0,0.009064014827487882
360,Guinea-Bissau,2021,0,0,0.009687767322497863
361,Guinea-Bissau,2022,0,0,0.005159324208725407
362,Guinea-Bissau,2023,0,0,0.005159324208725407
363,Guyana,2018,0,0,0.3660326221516341
364,Guyana,2019,0,0,0.37878212314963816
365,Guyana,2020,1,0,0.37613028397085285
366,Guyana,2021,1,0,0.36284435582714025
367,Guyana,2022,1,0,0.3516191871169416
368,Guyana,2023,1,0,0.3521181891129496
369,Haiti,2018,1,1,0.5323038446915693
370,Haiti,2019,1,0,0.3170438884136488
371,Haiti,2020,1,0,0.3198382995912935
372,Haiti,2021,1,0,0.3184535690523714
373,Haiti,2022,1,0,0.3167934963406519
374,Haiti,2023,1,0,0.31286385562208907
375,Honduras,2018,1,0,0.210924876437601
376,Honduras,2019,1,0,0.23682010978043908
377,Honduras,2020,1,0,0.21449511690903908
378,Honduras,2021,1,0,0.23432509980039917
379,Honduras,2022,1,0,0.249727628077179
380,Honduras,2023,1,0,0.2548049733865602
381,Hungary,2020,0,1,0.9315369261477044
382,Hungary,2021,0,1,0.9315369261477044
383,Hungary,2022,0,1,0.9113508102841933
384,Hungary,2023,1,1,0.8805671395304628
385,Iceland,2020,0,0,0.28826483936888114
386,Iceland,2021,0,0,0.3006026637201785
387,Iceland,2022,0,0,0.29999138627506877
388,Iceland,2023,0,0,0.28690505892975937
389,India,2017,1,1,0.9845842406096897
390,India,2018,1,1,0.9667698693522048
391,India,2019,1,1,0.9667698693522048
392,India,2020,1,1,0.9673520383475475
393,India,2021,1,1,0.9681005413415594
394,India,2022,1,1,0.9310211287381946
395,India,2023,1,1,0.855908556264095
396,Indonesia,2017,1,1,0.9278298921637245
397,Indonesia,2018,1,1,0.9278298921637245
398,Indonesia,2019,1,1,0.9278298921637245
399,Indonesia,2020,1,1,0.9285783951577365
400,Indonesia,2021,1,1,0.9261190281774114
401,Indonesia,2022,1,1,0.8919053127511211
402,Indonesia,2023,1,1,0.8340092002142899
403,Iran,2017,1,1,0.8888728495390171
404,Iran,2018,1,1,0.8911183585210531
405,Iran,2019,1,1,0.8917795361657638
406,Iran,2020,1,1,0.883171751734626
407,Iran,2021,1,1,0.8911183585210531
408,Iran,2022,1,1,0.8748758435509933
409,Iran,2023,1,1,0.8411103388461174
410,Iraq,2017,1,1,0.6496646587776826
411,Iraq,2018,1,1,0.7150250095047999
412,Iraq,2019,1,1,0.6734126984126981
413,Iraq,2020,1,1,0.6494258506795931
414,Iraq,2021,1,1,0.647434001045528
415,Iraq,2022,1,1,0.6366374394069005
416,Iraq,2023,1,1,0.6096384611728923
417,Ireland,2020,1,1,0.8293760692899914
418,Ireland,2021,0,1,0.8255088038209298
419,Ireland,2022,0,1,0.8133007793935937
420,Ireland,2023,1,1,0.7849485552704113
421,Israel,2017,1,1,0.9467466852010266
422,Israel,2018,1,1,0.9411121209961031
423,Israel,2019,1,1,0.947083511548332
424,Israel,2020,1,1,0.9404022312517822
425,Israel,2021,1,1,0.9364173438836614
426,Israel,2022,1,1,0.8958285809333716
427,Israel,2023,1,1,0.8958285809333716
428,Italy,2020,1,1,0.8158752030570889
429,Italy,2021,1,1,0.8038792544780569
430,Italy,2022,1,1,0.852860755761205
431,Italy,2023,1,1,0.8467230312103068
432,Ivory Coast,2017,1,1,0.9101196416690427
