,country,year,d_riot,preds,preds_proba
409,Iran,2023,1,1,0.9918187846493942
410,Iraq,2017,1,1,0.9460758285795432
411,Iraq,2018,1,1,0.9518506011076591
412,Iraq,2019,1,1,0.9521477779278672
413,Iraq,2020,1,1,0.9521477779278672
414,Iraq,2021,1,1,0.9614345535593681
415,Iraq,2022,1,1,0.9796065623331596
416,Iraq,2023,1,1,0.9941997452770114
417,Ireland,2020,1,1,0.752103691231206
418,Ireland,2021,0,1,0.9980312035661217
419,Ireland,2022,0,0,0.2416223043386316
420,Ireland,2023,1,0,0.2588012816074175
421,Israel,2017,1,1,0.9169810831400731
422,Israel,2018,1,1,0.90953751135772
423,Israel,2019,1,1,0.898088538504587
424,Israel,2020,1,1,0.898088538504587
425,Israel,2021,1,1,0.898088538504587
426,Israel,2022,1,1,0.898088538504587
427,Israel,2023,1,1,0.896659259512158
428,Italy,2020,1,1,0.8205838391897656
429,Italy,2021,1,1,0.9918187846493942
430,Italy,2022,1,1,0.9918187846493942
431,Italy,2023,1,1,0.9918187846493942
432,Ivory Coast,2017,1,1,0.978155586159417
433,Ivory Coast,2018,1,1,0.8806640514199209
434,Ivory Coast,2019,1,1,0.9588541384676363
435,Ivory Coast,2020,1,1,0.9019426154873355
436,Ivory Coast,2021,1,1,0.869572012865007
437,Ivory Coast,2022,1,1,0.9536044399714536
438,Ivory Coast,2023,1,1,0.9764093839130986
439,Jamaica,2018,1,0,0.3338942923463507
440,Jamaica,2019,1,1,0.9538482021348034
441,Jamaica,2020,1,1,0.8869647792893145
442,Jamaica,2021,1,1,0.9507707693377774
443,Jamaica,2022,1,1,0.9075544654462704
444,Jamaica,2023,1,1,0.8955540752140825
445,Japan,2018,0,1,0.8205838391897656
446,Japan,2019,0,1,0.8205838391897656
447,Japan,2020,0,1,0.8205838391897656
448,Japan,2021,0,1,0.8205838391897656
449,Japan,2022,0,1,0.8205838391897656
450,Japan,2023,0,1,0.8205838391897656
451,Jordan,2017,1,1,0.898088538504587
452,Jordan,2018,1,1,0.898088538504587
453,Jordan,2019,1,1,0.898088538504587
454,Jordan,2020,1,1,0.898088538504587
455,Jordan,2021,1,1,0.896659259512158
456,Jordan,2022,1,1,0.895421022761291
457,Jordan,2023,1,1,0.8895492612060225
458,Kazakhstan,2018,0,0,0.10682307002886521
459,Kazakhstan,2019,1,0,0.1274047955511554
460,Kazakhstan,2020,1,1,0.7120988931989533
461,Kazakhstan,2021,1,1,0.6835044151988288
462,Kazakhstan,2022,1,1,0.6816676973517096
463,Kazakhstan,2023,1,1,0.6865181816041259
464,Kenya,2017,1,1,0.7858926295183145
465,Kenya,2018,1,1,0.8733533427693969
466,Kenya,2019,1,1,0.9348634478317691
467,Kenya,2020,1,1,0.978155586159417
468,Kenya,2021,1,1,0.8806640514199209
469,Kenya,2022,1,1,0.9588541384676363
470,Kenya,2023,1,1,0.9019426154873355
471,Kuwait,2017,0,0,0.1640807051042171
472,Kuwait,2018,0,0,0.1893967173073022
473,Kuwait,2019,0,0,0.16393388972708964
474,Kuwait,2020,0,0,0.15995170714163812
475,Kuwait,2021,0,0,0.23825093804116618
476,Kuwait,2022,0,0,0.24411712485088935
477,Kuwait,2023,0,0,0.2852813799453081
478,Kyrgyzstan,2018,1,0,0.10682307002886521
479,Kyrgyzstan,2019,1,1,0.7120988931989533
480,Kyrgyzstan,2020,1,1,0.7120988931989533
481,Kyrgyzstan,2021,1,1,0.6835044151988288
482,Kyrgyzstan,2022,1,1,0.6816676973517096
483,Kyrgyzstan,2023,1,1,0.6865181816041259
484,Laos,2017,0,0,0.3880265916429712
485,Laos,2018,0,1,0.5777632459412898
486,Laos,2019,0,1,0.5857504626209283
487,Laos,2020,0,1,0.6703589035443764
488,Laos,2021,0,1,0.6878781846594973
489,Laos,2022,0,1,0.6881753614797054
490,Laos,2023,0,1,0.6960263721167486
491,Latvia,2020,0,0,0.09651865387378031
492,Latvia,2021,0,0,0.08653830485182648
493,Latvia,2022,0,0,0.08604301015147978
494,Latvia,2023,0,0,0.08953103195302309
495,Lebanon,2017,1,1,0.898088538504587
496,Lebanon,2018,1,1,0.898088538504587
497,Lebanon,2019,1,1,0.896659259512158
498,Lebanon,2020,1,1,0.895421022761291
499,Lebanon,2021,1,1,0.8895492612060225
500,Lebanon,2022,1,1,0.8895492612060225
501,Lebanon,2023,1,1,0.8895492612060225
502,Lesotho,2017,0,0,0.0222988213701438
503,Lesotho,2018,0,0,0.15815978590648663
504,Lesotho,2019,0,0,0.06571549583961085
505,Lesotho,2020,1,0,0.06850076365088166
506,Lesotho,2021,1,1,0.8733533427693969
507,Lesotho,2022,1,1,0.9348634478317691
508,Lesotho,2023,0,1,0.978155586159417
509,Liberia,2017,1,1,0.8922433105939794
510,Liberia,2018,1,1,0.8922433105939794
511,Liberia,2019,1,1,0.8922433105939794
512,Liberia,2020,1,1,0.8922433105939794
513,Liberia,2021,1,1,0.8922433105939794
514,Liberia,2022,1,1,0.8922433105939794
515,Liberia,2023,1,1,0.8922433105939794
516,Libya,2017,1,1,0.9771709634265355
517,Libya,2018,1,1,0.9638310261638642
518,Libya,2019,1,1,0.9335522286859587
519,Libya,2020,1,1,0.9169810831400731
520,Libya,2021,0,1,0.90953751135772
521,Libya,2022,1,0,0.2937506868635794
522,Libya,2023,1,1,0.898088538504587
523,Lithuania,2020,0,0,0.09651865387378031
524,Lithuania,2021,0,0,0.08653830485182648
525,Lithuania,2022,0,0,0.08604301015147978
526,Lithuania,2023,0,0,0.08953103195302309
527,Luxembourg,2020,0,1,0.5154546485850913
528,Luxembourg,2021,0,0,0.2826302029070581
529,Luxembourg,2022,0,0,0.2826302029070581
530,Luxembourg,2023,0,0,0.28268327019638095
531,Madagascar,2017,1,1,0.9538482021348034
532,Madagascar,2018,1,1,0.8869647792893145
533,Madagascar,2019,1,1,0.9507707693377774
534,Madagascar,2020,1,1,0.9075544654462704
535,Madagascar,2021,1,1,0.8955540752140825
536,Madagascar,2022,1,1,0.9746422720419751
537,Madagascar,2023,1,1,0.995315873659113
538,Malawi,2017,1,1,0.8756307982148525
539,Malawi,2018,1,1,0.7858926295183145
540,Malawi,2019,1,1,0.8733533427693969
541,Malawi,2020,1,1,0.9348634478317691
542,Malawi,2021,1,1,0.978155586159417
543,Malawi,2022,1,1,0.8806640514199209
544,Malawi,2023,1,1,0.9588541384676363
545,Malaysia,2018,1,0,0.24411712485088935
546,Malaysia,2019,1,1,0.9536044399714536
547,Malaysia,2020,0,1,0.9764093839130986
548,Malaysia,2021,0,0,0.3023381246857869
549,Malaysia,2022,0,0,0.36337538919044016
550,Malaysia,2023,0,0,0.3434768524456924
551,Maldives,2020,1,0,0.36644944562958703
552,Maldives,2021,0,1,0.9179909323513182
553,Maldives,2022,0,0,0.3993314500890909
554,Maldives,2023,1,0,0.3929603027960622
555,Mali,2017,1,0,0.35288713068765426
